attribute_category,attribute_data_type,attribute_field_description,attribute_filterable,attribute_name,attribute_repeated,attribute_selectable,attribute_selectable_with,attribute_sortable,attribute_type_url
ATTRIBUTE,INT64,"<td>A default ad group max cpc bid in micros in account currency for all biddable keywords under the keyword plan ad group. If not set, will inherit from parent campaign.</td>",True,keyword_plan_ad_group.cpc_bid_micros,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Contextual keywords, for example, For sale; Houses for sale.</td>",True,asset.dynamic_real_estate_asset.contextual_keywords,True,True,,False,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the keyword plan ad group.</td>,True,keyword_plan_ad_group.id,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The keyword plan campaign to which this ad group belongs.</td>,True,keyword_plan_ad_group.keyword_plan_campaign,False,True,,False,N/A
ATTRIBUTE,STRING,<td>The name of the keyword plan ad group. This field is required and should not be empty when creating keyword plan ad group.</td>,True,keyword_plan_ad_group.name,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the Keyword Planner ad group. KeywordPlanAdGroup resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/keywordPlanAdGroups/{kp_ad_group_id}</code></td>",True,keyword_plan_ad_group.resource_name,False,True,,False,N/A
ATTRIBUTE,STRING,"<td>Description, for example, 3 beds, 2 baths, 1568 sq. ft.</td>",True,asset.dynamic_real_estate_asset.description,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Formatted price which can be any characters. If set, this attribute will be used instead of 'price', for example, Starting at $200,000.00.</td>",True,asset.dynamic_real_estate_asset.formatted_price,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Image URL, for example, <a href=""http://www.example.com/image.png"">http://www.example.com/image.png</a>. The image will not be uploaded as image asset.</td>",True,asset.dynamic_real_estate_asset.image_url,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The targeted ad group.</td>,True,feed_item_target.ad_group,False,True,,False,N/A
ATTRIBUTE,STRING,"<td>iOS deep link, for example, exampleApp://content/page.</td>",True,asset.dynamic_real_estate_asset.ios_app_link,False,True,,True,N/A
ATTRIBUTE,MESSAGE,<td>Immutable. The targeted schedule.</td>,False,feed_item_target.ad_schedule,False,True,,False,google.ads.googleads.v15.common.AdScheduleInfo
ATTRIBUTE,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,UNKNOWN,UNSPECIFIED,WEDNESDAY",<td>Day of the week the schedule applies to. This field is required for CREATE operations and is prohibited on UPDATE operations.</td>,True,feed_item_target.ad_schedule.day_of_week,False,True,,True,google.ads.googleads.v15.enums.DayOfWeekEnum.DayOfWeek
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The targeted campaign.</td>,True,feed_item_target.campaign,False,True,,False,N/A
ATTRIBUTE,INT64,"<td>iOS app store ID. This is used to check if the user has the app installed on their device before deep linking. If this field is set, then the ios_app_link field must also be present.</td>",True,asset.dynamic_real_estate_asset.ios_app_store_id,False,True,,True,N/A
ATTRIBUTE,"MOBILE,UNKNOWN,UNSPECIFIED",<td>Immutable. The targeted device.</td>,True,feed_item_target.device,False,True,,True,google.ads.googleads.v15.enums.FeedItemTargetDeviceEnum.FeedItemTargetDevice
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The feed item to which this feed item target belongs.</td>,True,feed_item_target.feed_item,False,True,,False,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the targeted resource. This field is read-only.</td>,True,feed_item_target.feed_item_target_id,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Required. Listing ID which can be any sequence of letters and digits, and must be unique and match the values of remarketing tag. Required.</td>",True,asset.dynamic_real_estate_asset.listing_id,False,True,,True,N/A
ATTRIBUTE,"AD_GROUP,CAMPAIGN,CRITERION,UNKNOWN,UNSPECIFIED",<td>Output only. The target type of this feed item target. This field is read-only.</td>,True,feed_item_target.feed_item_target_type,False,True,,True,google.ads.googleads.v15.enums.FeedItemTargetTypeEnum.FeedItemTargetType
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The targeted geo target constant resource name.</td>,True,feed_item_target.geo_target_constant,False,True,,True,N/A
ATTRIBUTE,"BROAD,EXACT,PHRASE,UNKNOWN,UNSPECIFIED",<td>The match type of the keyword.</td>,True,feed_item_target.keyword.match_type,False,True,,True,google.ads.googleads.v15.enums.KeywordMatchTypeEnum.KeywordMatchType
ATTRIBUTE,STRING,"<td>Required. Listing name, for example, Boulevard Bungalow. Required.</td>",True,asset.dynamic_real_estate_asset.listing_name,False,True,,True,N/A
ATTRIBUTE,STRING,<td>The text of the keyword (at most 80 characters and 10 words).</td>,True,feed_item_target.keyword.text,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the feed item target. Feed item target resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/feedItemTargets/{feed_id}~{feed_item_id}~{feed_item_target_type}~{feed_item_target_id}</code></td>",True,feed_item_target.resource_name,False,True,,False,N/A
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Output only. Status of the feed item target. This field is read-only.</td>,True,feed_item_target.status,False,True,,True,google.ads.googleads.v15.enums.FeedItemTargetStatusEnum.FeedItemTargetStatus
ATTRIBUTE,STRING,"<td>Listing type, for example, For sale.</td>",True,asset.dynamic_real_estate_asset.listing_type,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Price which can be number followed by the alphabetic currency code, ISO 4217 standard. Use '.' as the decimal mark, for example, 200,000.00 USD.</td>",True,asset.dynamic_real_estate_asset.price,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Property type, for example, House.</td>",True,asset.dynamic_real_estate_asset.property_type,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Similar listing IDs.</td>,True,asset.dynamic_real_estate_asset.similar_listing_ids,True,True,,False,N/A
ATTRIBUTE,MESSAGE,"<td>Immutable. Feed attributes to field mappings. These mappings are a one-to-many relationship meaning that 1 feed attribute can be used to populate multiple placeholder fields, but 1 placeholder field can only draw data from 1 feed attribute. Ad Customizer is an exception, 1 placeholder field can be mapped to multiple feed attributes. Required.</td>",False,feed_mapping.attribute_field_mappings,True,True,,False,google.ads.googleads.v15.resources.AttributeFieldMapping
ATTRIBUTE,STRING,"<td>Android deep link, for example, android-app://com.example.android/http/example.com/gizmos?1234.</td>",True,asset.dynamic_travel_asset.android_app_link,False,True,,True,N/A
ATTRIBUTE,"DSA_PAGE_FEED,LOCATION_EXTENSION_TARGETING,UNKNOWN,UNSPECIFIED","<td>Immutable. The criterion type of this mapping (for example, if the mapping maps feed attributes to criterion fields).</td>",True,feed_mapping.criterion_type,False,True,,True,google.ads.googleads.v15.enums.FeedMappingCriterionTypeEnum.FeedMappingCriterionType
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The feed of this feed mapping.</td>,True,feed_mapping.feed,False,True,,False,N/A
ATTRIBUTE,"AD_CUSTOMIZER,AFFILIATE_LOCATION,APP,CALL,CALLOUT,DYNAMIC_CUSTOM,DYNAMIC_EDUCATION,DYNAMIC_FLIGHT,DYNAMIC_HOTEL,DYNAMIC_JOB,DYNAMIC_LOCAL,DYNAMIC_REAL_ESTATE,DYNAMIC_TRAVEL,IMAGE,LOCATION,MESSAGE,PRICE,PROMOTION,SITELINK,STRUCTURED_SNIPPET,UNKNOWN,UNSPECIFIED","<td>Immutable. The placeholder type of this mapping (for example, if the mapping maps feed attributes to placeholder fields).</td>",True,feed_mapping.placeholder_type,False,True,,True,google.ads.googleads.v15.enums.PlaceholderTypeEnum.PlaceholderType
ATTRIBUTE,STRING,"<td>Category, for example, Express.</td>",True,asset.dynamic_travel_asset.category,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the feed mapping. Feed mapping resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/feedMappings/{feed_id}~{feed_mapping_id}</code></td>",True,feed_mapping.resource_name,False,True,,False,N/A
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Output only. Status of the feed mapping. This field is read-only.</td>,True,feed_mapping.status,False,True,,True,google.ads.googleads.v15.enums.FeedMappingStatusEnum.FeedMappingStatus
ATTRIBUTE,STRING,"<td>Contextual keywords, for example, Paris trains.</td>",True,asset.dynamic_travel_asset.contextual_keywords,True,True,,False,N/A
ATTRIBUTE,STRING,"<td>Destination address which can be specified in one of the following formats. (1) City, state, code, country, for example, Mountain View, CA, USA. (2) Full address, for example, 123 Boulevard St, Mountain View, CA 94043. (3) Latitude-longitude in the DDD format, for example, 41.40338, 2.17403.</td>",True,asset.dynamic_travel_asset.destination_address,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Required. Destination ID which can be any sequence of letters and digits, and must be unique and match the values of remarketing tag. Required.</td>",True,asset.dynamic_travel_asset.destination_id,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Destination name, for example, Paris.</td>",True,asset.dynamic_travel_asset.destination_name,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Formatted price which can be any characters. If set, this attribute will be used instead of 'price', for example, Starting at $100.00.</td>",True,asset.dynamic_travel_asset.formatted_price,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Formatted sale price which can be any characters. If set, this attribute will be used instead of 'sale price', for example, On sale for $80.00.</td>",True,asset.dynamic_travel_asset.formatted_sale_price,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Image URL, for example, <a href=""http://www.example.com/image.png"">http://www.example.com/image.png</a>. The image will not be uploaded as image asset.</td>",True,asset.dynamic_travel_asset.image_url,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>iOS deep link, for example, exampleApp://content/page.</td>",True,asset.dynamic_travel_asset.ios_app_link,False,True,,True,N/A
ATTRIBUTE,INT64,"<td>iOS app store ID. This is used to check if the user has the app installed on their device before deep linking. If this field is set, then the ios_app_link field must also be present.</td>",True,asset.dynamic_travel_asset.ios_app_store_id,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>List of campaigns in the trial arm. The max length is one.</td>,True,experiment_arm.campaigns,True,True,,False,N/A
ATTRIBUTE,STRING,<td>Origin ID which can be any sequence of letters and digits. The ID sequence (destination ID + origin ID) must be unique.</td>,True,asset.dynamic_travel_asset.origin_id,False,True,,True,N/A
ATTRIBUTE,BOOLEAN,<td>Whether this arm is a control arm. A control arm is the arm against which the other arms are compared.</td>,True,experiment_arm.control,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The experiment to which the ExperimentArm belongs.</td>,True,experiment_arm.experiment,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Output only. The in design campaigns in the treatment experiment arm.</td>,True,experiment_arm.in_design_campaigns,True,True,,False,N/A
ATTRIBUTE,STRING,"<td>Origin name, for example, London.</td>",True,asset.dynamic_travel_asset.origin_name,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Required. The name of the experiment arm. It must have a minimum length of 1 and maximum length of 1024. It must be unique under an experiment.</td>,True,experiment_arm.name,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the experiment arm. Experiment arm resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/experimentArms/{TrialArm.trial_id}~{TrialArm.trial_arm_id}</code></td>",True,experiment_arm.resource_name,False,True,,False,N/A
ATTRIBUTE,STRING,"<td>Price which can be a number followed by the alphabetic currency code, ISO 4217 standard. Use '.' as the decimal mark, for example, 100.00 USD.</td>",True,asset.dynamic_travel_asset.price,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Sale price which can be a number followed by the alphabetic currency code, ISO 4217 standard. Use '.' as the decimal mark, for example, 80.00 USD. Must be less than the 'price' field.</td>",True,asset.dynamic_travel_asset.sale_price,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Output only. The fully qualified English name, consisting of the target's name and that of its parent and country.</td>",True,geo_target_constant.canonical_name,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Similar destination IDs, for example, NYC.</td>",True,asset.dynamic_travel_asset.similar_destination_ids,True,True,,False,N/A
ATTRIBUTE,STRING,<td>Output only. The ISO-3166-1 alpha-2 country code that is associated with the target.</td>,True,geo_target_constant.country_code,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the geo target constant.</td>,True,geo_target_constant.id,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Output only. Geo target constant English name.</td>,True,geo_target_constant.name,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Name of the set. Must be unique within the account.</td>,True,feed_item_set.display_name,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Required. Title, for example, Book your train ticket. Required.</td>",True,asset.dynamic_travel_asset.title,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the parent geo target constant. Geo target constant resource names have the form: <code translate=""no"" dir=""ltr"">geoTargetConstants/{parent_geo_target_constant_id}</code></td>",True,geo_target_constant.parent_geo_target,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the geo target constant. Geo target constant resource names have the form: <code translate=""no"" dir=""ltr"">geoTargetConstants/{geo_target_constant_id}</code></td>",True,geo_target_constant.resource_name,False,True,,False,N/A
ATTRIBUTE,"ENABLED,REMOVAL_PLANNED,UNKNOWN,UNSPECIFIED",<td>Output only. Geo target constant status.</td>,True,geo_target_constant.status,False,True,,True,google.ads.googleads.v15.enums.GeoTargetConstantStatusEnum.GeoTargetConstantStatus
ATTRIBUTE,INT64,<td>Used to filter affiliate locations by chain ids. Only affiliate locations that belong to the specified chain(s) will be added to the FeedItemSet.</td>,True,feed_item_set.dynamic_affiliate_location_set_filter.chain_ids,True,True,,False,N/A
ATTRIBUTE,STRING,<td>Business name string to use for filtering.</td>,True,feed_item_set.dynamic_location_set_filter.business_name_filter.business_name,False,True,,False,N/A
ATTRIBUTE,"EXACT,UNKNOWN,UNSPECIFIED",<td>The type of string matching to use when filtering with business_name.</td>,True,feed_item_set.dynamic_location_set_filter.business_name_filter.filter_type,False,True,,False,google.ads.googleads.v15.enums.FeedItemSetStringFilterTypeEnum.FeedItemSetStringFilterType
ATTRIBUTE,INT64,<td>The list of chains that the affiliate location feed will sync the locations from.</td>,True,feed.affiliate_location_feed_data.chain_ids,True,True,,False,N/A
ATTRIBUTE,MESSAGE,<td>Output only. Policy information for the asset for each FieldType.</td>,False,asset.field_type_policy_summaries,True,True,,False,google.ads.googleads.v15.resources.AssetFieldTypePolicySummary
ATTRIBUTE,STRING,<td>Output only. Geo target constant target type.</td>,True,geo_target_constant.target_type,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>If multiple labels are set, then only feeditems marked with all the labels will be added to the FeedItemSet.</td>",True,feed_item_set.dynamic_location_set_filter.labels,True,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The resource name of the feed containing the feed items in the set. Immutable. Required.</td>,True,feed_item_set.feed,False,True,,False,N/A
ATTRIBUTE,INT64,<td>Output only. ID of the set.</td>,True,feed_item_set.feed_item_set_id,False,True,,True,N/A
ATTRIBUTE,"GENERAL_RETAILER,UNKNOWN,UNSPECIFIED",<td>The relationship the chains have with the advertiser.</td>,True,feed.affiliate_location_feed_data.relationship_type,False,True,,True,google.ads.googleads.v15.enums.AffiliateLocationFeedRelationshipTypeEnum.AffiliateLocationFeedRelationshipType
ATTRIBUTE,MESSAGE,"<td>The Feed's attributes. Required on CREATE, unless system_feed_generation_data is provided, in which case Google Ads will update the feed with the correct attributes. Disallowed on UPDATE. Use attribute_operations to add new attributes.</td>",False,feed.attributes,True,True,,False,google.ads.googleads.v15.resources.FeedAttribute
ATTRIBUTE,INT64,<td>Output only. The ID of the feed. This field is read-only.</td>,True,feed.id,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The linked FeedItem.</td>,True,feed_item_set_link.feed_item,False,True,,False,N/A
ATTRIBUTE,STRING,<td>A list of possible final mobile URLs after all cross domain redirects.</td>,True,asset.final_mobile_urls,True,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the feed item set. Feed item set resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/feedItemSets/{feed_id}~{feed_item_set_id}</code></td>",True,feed_item_set.resource_name,False,True,,False,N/A
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Output only. Status of the feed item set. This field is read-only.</td>,True,feed_item_set.status,False,True,,True,google.ads.googleads.v15.enums.FeedItemSetStatusEnum.FeedItemSetStatus
ATTRIBUTE,STRING,<td>Immutable. Name of the feed. Required.</td>,True,feed.name,False,True,,True,N/A
ATTRIBUTE,"GOOGLE,UNKNOWN,UNSPECIFIED,USER",<td>Immutable. Specifies who manages the FeedAttributes for the Feed.</td>,True,feed.origin,False,True,,True,google.ads.googleads.v15.enums.FeedOriginEnum.FeedOrigin
ATTRIBUTE,STRING,"<td>Used to filter Business Profile listings by business name. If business_name_filter is set, only listings with a matching business name are candidates to be sync'd into FeedItems.</td>",True,feed.places_location_feed_data.business_name_filter,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Used to filter Business Profile listings by categories. If entries exist in category_filters, only listings that belong to any of the categories are candidates to be sync'd into FeedItems. If no entries exist in category_filters, then all listings are candidates for syncing.</td>",True,feed.places_location_feed_data.category_filters,True,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The linked FeedItemSet.</td>,True,feed_item_set_link.feed_item_set,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the feed item set link. Feed item set link resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/feedItemSetLinks/{feed_id}~{feed_item_set_id}~{feed_item_id}</code></td>",True,feed_item_set_link.resource_name,False,True,,False,N/A
ATTRIBUTE,STRING,<td>URL template for appending params to landing page URLs served with parallel tracking.</td>,True,asset.final_url_suffix,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Email address of a Business Profile or email address of a manager of the Business Profile. Required.</td>,True,feed.places_location_feed_data.email_address,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Used to filter Business Profile listings by labels. If entries exist in label_filters, only listings that has any of the labels set are candidates to be synchronized into FeedItems. If no entries exist in label_filters, then all listings are candidates for syncing.</td>",True,feed.places_location_feed_data.label_filters,True,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the feed. Feed resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/feeds/{feed_id}</code></td>",True,feed.resource_name,False,True,,False,N/A
ATTRIBUTE,STRING,<td>A list of possible final URLs after all cross domain redirects.</td>,True,asset.final_urls,True,True,,False,N/A
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Output only. Status of the feed. This field is read-only.</td>,True,feed.status,False,True,,True,google.ads.googleads.v15.enums.FeedStatusEnum.FeedStatus
ATTRIBUTE,STRING,<td>Required. The language of the hotel callout. Represented as BCP 47 language tag.</td>,True,asset.hotel_callout_asset.language_code,False,True,,True,N/A
ATTRIBUTE,STRING,<td>The description of the experiment. It must have a minimum length of 1 and maximum length of 2048.</td>,True,experiment.description,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Output only. The campaign this category is recommended for.</td>,True,domain_category.campaign,False,True,,False,N/A
ATTRIBUTE,MESSAGE,<td>Output only. Availability information of the detailed demographic.</td>,False,detailed_demographic.availabilities,True,True,,False,google.ads.googleads.v15.common.CriterionCategoryAvailability
ATTRIBUTE,STRING,"<td>Required. The text of the hotel callout asset. The length of this string should be between 1 and 25, inclusive.</td>",True,asset.hotel_callout_asset.text,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Date when the experiment ends. By default, the experiment ends on the campaign's end date. If this field is set, then the experiment ends at the end of the specified date in the customer's time zone. Format: YYYY-MM-DD Example: 2019-04-18</td>",True,experiment.end_date,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the experiment. Read only.</td>,True,experiment.experiment_id,False,True,,True,N/A
ATTRIBUTE,MESSAGE,<td>The goals of this experiment.</td>,False,experiment.goals,True,True,,False,google.ads.googleads.v15.common.MetricGoal
ATTRIBUTE,STRING,"<td>Output only. Recommended category for the website domain, for example, if you have a website about electronics, the categories could be ""cameras"", ""televisions"", etc.</td>",True,domain_category.category,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Output only. The position of this category in the set of categories. Lower numbers indicate a better match for the domain. null indicates not recommended.</td>,True,domain_category.category_rank,False,True,,True,N/A
ATTRIBUTE,DOUBLE,<td>Output only. Fraction of pages on your site that this category matches.</td>,True,domain_category.coverage_fraction,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the detailed demographic.</td>,True,detailed_demographic.id,False,True,,True,N/A
ATTRIBUTE,BOOLEAN,<td>Output only. True if the detailed demographic is launched to all channels and locales.</td>,True,detailed_demographic.launched_to_all,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Output only. The name of the detailed demographic. For example,""Highest Level of Educational Attainment""</td>",True,detailed_demographic.name,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Address of the hotel. Read-only.</td>,True,asset.hotel_property_asset.hotel_address,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Name of the hotel. Read-only.</td>,True,asset.hotel_property_asset.hotel_name,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Output only. The resource name of the long-running operation that can be used to poll for completion of experiment schedule or promote. The most recent long running operation is returned.</td>,False,experiment.long_running_operation,False,True,,False,N/A
ATTRIBUTE,STRING,<td>Required. The name of the experiment. It must have a minimum length of 1 and maximum length of 1024. It must be unique under a customer.</td>,True,experiment.name,False,True,,True,N/A
ATTRIBUTE,"COMPLETED,COMPLETED_WITH_WARNING,FAILED,IN_PROGRESS,NOT_STARTED,UNKNOWN,UNSPECIFIED",<td>Output only. The status of the experiment promotion process.</td>,True,experiment.promote_status,False,True,,True,google.ads.googleads.v15.enums.AsyncActionStatusEnum.AsyncActionStatus
ATTRIBUTE,STRING,<td>Output only. The domain for the website. The domain can be specified in the DynamicSearchAdsSetting required for dynamic search ads.</td>,True,domain_category.domain,False,True,,True,N/A
ATTRIBUTE,BOOLEAN,<td>Output only. Indicates whether this category has sub-categories.</td>,True,domain_category.has_children,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Output only. The language code specifying the language of the website, for example, ""en"" for English. The language can be specified in the DynamicSearchAdsSetting required for dynamic search ads. This is the language of the pages from your website that you want Google Ads to find, create ads for, and match searches with.</td>",True,domain_category.language_code,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Output only. The parent of the detailed_demographic.</td>,True,detailed_demographic.parent,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the detailed demographic. Detailed demographic resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/detailedDemographics/{detailed_demographic_id}</code></td>",True,detailed_demographic.resource_name,False,True,,False,N/A
ATTRIBUTE,STRING,"<td>Place IDs uniquely identify a place in the Google Places database and on Google Maps. See <a href=""https://developers.google.com/places/web-service/place-id"">https://developers.google.com/places/web-service/place-id</a> to learn more.</td>",True,asset.hotel_property_asset.place_id,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the experiment. Experiment resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/experiments/{experiment_id}</code></td>",True,experiment.resource_name,False,True,,False,N/A
ATTRIBUTE,STRING,"<td>Date when the experiment starts. By default, the experiment starts now or on the campaign's start date, whichever is later. If this field is set, then the experiment starts at the beginning of the specified date in the customer's time zone. Format: YYYY-MM-DD Example: 2019-03-14</td>",True,experiment.start_date,False,True,,True,N/A
ATTRIBUTE,"ENABLED,GRADUATED,HALTED,INITIATED,PROMOTED,REMOVED,SETUP,UNKNOWN,UNSPECIFIED",<td>The Advertiser-chosen status of this experiment.</td>,True,experiment.status,False,True,,True,google.ads.googleads.v15.enums.ExperimentStatusEnum.ExperimentStatus
ATTRIBUTE,INT64,<td>Output only. The recommended cost per click for the category.</td>,True,domain_category.recommended_cpc_bid_micros,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the domain category. Domain category resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/domainCategories/{campaign_id}~{category_base64}~{language_code}</code></td>",True,domain_category.resource_name,False,True,,False,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the asset.</td>,True,asset.id,False,True,,True,N/A
ATTRIBUTE,INT64,<td>File size of the image asset in bytes.</td>,True,asset.image_asset.file_size,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>For system managed experiments, the advertiser must provide a suffix during construction, in the setup stage before moving to initiated. The suffix will be appended to the in-design and experiment campaign names so that the name is base campaign name + suffix.</td>",True,experiment.suffix,False,True,,True,N/A
ATTRIBUTE,"AD_VARIATION,DISPLAY_AND_VIDEO_360,DISPLAY_AUTOMATED_BIDDING_STRATEGY,DISPLAY_CUSTOM,HOTEL_CUSTOM,SEARCH_AUTOMATED_BIDDING_STRATEGY,SEARCH_CUSTOM,SHOPPING_AUTOMATED_BIDDING_STRATEGY,SMART_MATCHING,UNKNOWN,UNSPECIFIED,YOUTUBE_CUSTOM",<td>Required. The product/feature that uses this experiment.</td>,True,experiment.type,False,True,,True,google.ads.googleads.v15.enums.ExperimentTypeEnum.ExperimentType
ATTRIBUTE,INT64,<td>Height of the image.</td>,True,asset.image_asset.full_size.height_pixels,False,True,,True,N/A
ATTRIBUTE,STRING,<td>A URL that returns the image with this height and width.</td>,True,asset.image_asset.full_size.url,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Width of the image.</td>,True,asset.image_asset.full_size.width_pixels,False,True,,True,N/A
ATTRIBUTE,DATE,"<td>Output only. The customer user access creation time. Read only field The format is ""YYYY-MM-DD HH:MM:SS"". Examples: ""2018-03-05 09:15:00"" or ""2018-02-01 14:34:30""</td>",True,customer_user_access.access_creation_date_time,False,True,,True,N/A
ATTRIBUTE,"AUDIO_MP3,AUDIO_WAV,FLASH,HTML5_AD_ZIP,IMAGE_GIF,IMAGE_JPEG,IMAGE_PNG,MSEXCEL,MSWORD,PDF,RTF,TEXT_HTML,UNKNOWN,UNSPECIFIED",<td>MIME type of the image asset.</td>,True,asset.image_asset.mime_type,False,True,,True,google.ads.googleads.v15.enums.MimeTypeEnum.MimeType
ATTRIBUTE,"ADMIN,EMAIL_ONLY,READ_ONLY,STANDARD,UNKNOWN,UNSPECIFIED",<td>Access role of the user.</td>,True,customer_user_access.access_role,False,True,,True,google.ads.googleads.v15.enums.AccessRoleEnum.AccessRole
ATTRIBUTE,STRING,<td>Output only. Email address of the user. Read only field</td>,True,customer_user_access.email_address,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Output only. The email address of the inviter user. Read only field</td>,True,customer_user_access.inviter_user_email_address,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Asset resource name of the background image. The minimum size is 600x314 and the aspect ratio must be 1.91:1 (+-1%).</td>,True,asset.lead_form_asset.background_image_asset,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. Name of the resource. Resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/customerUserAccesses/{user_id}</code></td>",True,customer_user_access.resource_name,False,True,,False,N/A
ATTRIBUTE,INT64,<td>Output only. User id of the user with the customer access. Read only field</td>,True,customer_user_access.user_id,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Required. The name of the business being advertised.</td>,True,asset.lead_form_asset.business_name,False,True,,True,N/A
