attribute_category,attribute_data_type,attribute_field_description,attribute_filterable,attribute_name,attribute_repeated,attribute_selectable,attribute_selectable_with,attribute_sortable,attribute_type_url
ATTRIBUTE,"MANY_PER_CLICK,ONE_PER_CLICK,UNKNOWN,UNSPECIFIED",<td>How to count conversion events for the conversion action.</td>,True,conversion_action.counting_type,False,True,None,True,google.ads.googleads.v15.enums.ConversionActionCountingTypeEnum.ConversionActionCountingType
ATTRIBUTE,MESSAGE,"<td>Square marketing image assets to be used in the ad. Valid image types are GIF, JPEG, and PNG. The minimum size is 300x300 and the aspect ratio must be 1:1 (+-1%). Required if marketing_images is not present. Combined with <code translate=""no"" dir=""ltr"">marketing_images</code> and <code translate=""no"" dir=""ltr"">portrait_marketing_images</code> the maximum is 20.</td>",False,ad_group_ad.ad.discovery_multi_asset_ad.square_marketing_images,True,True,None,False,google.ads.googleads.v15.common.AdImageAsset
ATTRIBUTE,BOOLEAN,<td>Whether ads will be served on specified placements in the Google Display Network. Placements are specified using the Placement criterion.</td>,True,campaign.network_settings.target_content_network,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>URL template for appending params to landing page URLs served with parallel tracking.</td>,True,extension_feed_item.app_feed_item.final_url_suffix,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Output only. The event name of a Firebase conversion.</td>,True,conversion_action.firebase_settings.event_name,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Output only. The Firebase project ID of the conversion.</td>,True,conversion_action.firebase_settings.project_id,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this image.</td>,True,ad_group_ad.ad.discovery_multi_asset_ad.square_marketing_images.asset,False,False,None,False,N/A
ATTRIBUTE,BOOLEAN,<td>Whether ads will be served with google.com search results.</td>,True,campaign.network_settings.target_google_search,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>A list of possible final URLs after all cross domain redirects. This list must not be empty.</td>,True,extension_feed_item.app_feed_item.final_urls,True,True,None,False,N/A
ATTRIBUTE,INT64,<td>Output only. The GA property ID of the conversion.</td>,True,conversion_action.firebase_settings.property_id,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Output only. The GA property name of the conversion.</td>,True,conversion_action.firebase_settings.property_name,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>First part of text that appears in the ad with the displayed URL.</td>,True,ad_group_ad.ad.discovery_video_responsive_ad.breadcrumb1,False,True,None,True,N/A
ATTRIBUTE,BOOLEAN,<td>Whether ads will be served on the Google TV network.</td>,True,campaign.network_settings.target_google_tv_network,False,True,None,True,N/A
ATTRIBUTE,STRING,"<td>The visible text displayed when the link is rendered in an ad. This string must not be empty, and the length of this string should be between 1 and 25, inclusive.</td>",True,extension_feed_item.app_feed_item.link_text,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Output only. The name of the GA 4 event.</td>,True,conversion_action.google_analytics_4_settings.event_name,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the GA 4 property.</td>,True,conversion_action.google_analytics_4_settings.property_id,False,True,None,True,N/A
ATTRIBUTE,BOOLEAN,<td>Whether auto-tagging is enabled for the customer.</td>,True,customer.auto_tagging_enabled,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the campaign group.</td>,True,campaign_group.id,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Second part of text that appears in the ad with the displayed URL.</td>,True,ad_group_ad.ad.discovery_video_responsive_ad.breadcrumb2,False,True,None,True,N/A
ATTRIBUTE,BOOLEAN,<td>Whether ads will be served on the Google Partner Network. This is available only to some select Google partner accounts.</td>,True,campaign.network_settings.target_partner_search_network,False,True,None,True,N/A
ATTRIBUTE,STRING,"<td>URL template for constructing a tracking URL. Default value is ""{lpurl}"".</td>",True,extension_feed_item.app_feed_item.tracking_url_template,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Output only. The name of the GA 4 property.</td>,True,conversion_action.google_analytics_4_settings.property_name,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the conversion action.</td>,True,conversion_action.id,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Customer-level call conversion action to attribute a call conversion to. If not set a default conversion action is used. Only in effect when call_conversion_reporting_enabled is set to true.</td>,True,customer.call_reporting_setting.call_conversion_action,False,True,None,True,N/A
ATTRIBUTE,STRING,"<td>The name of the campaign group. This field is required and should not be empty when creating new campaign groups. It must not contain any null (code point 0x0), NL line feed (code point 0xA) or carriage return (code point 0xD) characters.</td>",True,campaign_group.name,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the campaign group. Campaign group resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/campaignGroups/{campaign_group_id}</code></td>",True,campaign_group.resource_name,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Output only. The asset group associated with the listing group filter.</td>,True,asset_group_product_group_view.asset_group,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Output only. The associated ad.</td>,True,click_view.ad_group_ad,False,True,None,False,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the campaign.</td>,True,campaign_search_term_insight.campaign_id,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>Required. The advertiser/brand name.</td>,False,ad_group_ad.ad.discovery_video_responsive_ad.business_name,False,True,None,False,google.ads.googleads.v15.common.AdTextAsset
ATTRIBUTE,BOOLEAN,"<td>Whether ads will be served on partner sites in the Google Search Network (requires <code translate=""no"" dir=""ltr"">target_google_search</code> to also be <code translate=""no"" dir=""ltr"">true</code>).</td>",True,campaign.network_settings.target_search_network,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The conversion action to attribute a call conversion to. If not set a default conversion action is used. This field only has effect if call_tracking_enabled is set to true. Otherwise this field is ignored.</td>,True,extension_feed_item.call_feed_item.call_conversion_action,False,True,None,True,N/A
ATTRIBUTE,BOOLEAN,"<td>Whether this conversion action should be included in the ""conversions"" metric.</td>",True,conversion_action.include_in_conversions_metric,False,True,None,True,N/A
ATTRIBUTE,"APPLE_APP_STORE,GOOGLE_APP_STORE,UNKNOWN,UNSPECIFIED",<td>Output only. Mobile app vendor for an app conversion action.</td>,True,conversion_action.mobile_app_vendor,False,True,None,True,google.ads.googleads.v15.enums.MobileAppVendorEnum.MobileAppVendor
ATTRIBUTE,BOOLEAN,<td>Whether to enable call conversion reporting.</td>,True,customer.call_reporting_setting.call_conversion_reporting_enabled,False,True,None,True,N/A
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED","<td>The status of the campaign group. When a new campaign group is added, the status defaults to ENABLED.</td>",True,campaign_group.status,False,True,None,True,google.ads.googleads.v15.enums.CampaignGroupStatusEnum.CampaignGroupStatus
ATTRIBUTE,RESOURCE_NAME,<td>Output only. The resource name of the asset group listing group filter.</td>,True,asset_group_product_group_view.asset_group_listing_group_filter,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The city location criterion associated with the impression.</td>,True,click_view.area_of_interest.city,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The country location criterion associated with the impression.</td>,True,click_view.area_of_interest.country,False,True,None,False,N/A
ATTRIBUTE,STRING,<td>Output only. The label for the search category. An empty string denotes the catch-all category for search terms that didn't fit into another category.</td>,True,campaign_search_term_insight.category_label,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the insight.</td>,True,campaign_search_term_insight.id,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,"<td>Assets of type CallToActionAsset used for the ""Call To Action"" button.</td>",False,ad_group_ad.ad.discovery_video_responsive_ad.call_to_actions,True,True,None,False,google.ads.googleads.v15.common.AdCallToActionAsset
ATTRIBUTE,BOOLEAN,<td>Whether ads will be served on YouTube.</td>,True,campaign.network_settings.target_youtube,False,True,None,True,N/A
ATTRIBUTE,"DISABLED,UNKNOWN,UNSPECIFIED,USE_ACCOUNT_LEVEL_CALL_CONVERSION_ACTION,USE_RESOURCE_LEVEL_CALL_CONVERSION_ACTION","<td>Enum value that indicates whether this call extension uses its own call conversion setting (or just have call conversion disabled), or following the account level setting.</td>",True,extension_feed_item.call_feed_item.call_conversion_reporting_state,False,True,None,True,google.ads.googleads.v15.enums.CallConversionReportingStateEnum.CallConversionReportingState
ATTRIBUTE,STRING,<td>The name of the conversion action. This field is required and should not be empty when creating new conversion actions.</td>,True,conversion_action.name,False,True,None,True,N/A
ATTRIBUTE,"APP,CALL_FROM_ADS,GOOGLE_HOSTED,STORE,UNKNOWN,UNSPECIFIED,WEBSITE,YOUTUBE_HOSTED",<td>Output only. The conversion origin of this conversion action.</td>,True,conversion_action.origin,False,True,None,True,google.ads.googleads.v15.enums.ConversionOriginEnum.ConversionOrigin
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the conversion action owner customer, or null if this is a system-defined conversion action.</td>",True,conversion_action.owner_customer,False,True,None,True,N/A
ATTRIBUTE,BOOLEAN,<td>Enable reporting of phone call events by redirecting them through Google System.</td>,True,customer.call_reporting_setting.call_reporting_enabled,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the asset group product group view. Asset group product group view resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/assetGroupProductGroupViews/{asset_group_id}~{listing_group_filter_id}</code></td>",True,asset_group_product_group_view.resource_name,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The metro location criterion associated with the impression.</td>,True,click_view.area_of_interest.metro,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The most specific location criterion associated with the impression.</td>,True,click_view.area_of_interest.most_specific,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the campaign level search term insight. Campaign level search term insight resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/campaignSearchTermInsights/{campaign_id}~{category_id}</code></td>",True,campaign_search_term_insight.resource_name,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this call to action asset.</td>,True,ad_group_ad.ad.discovery_video_responsive_ad.call_to_actions.asset,False,False,None,False,N/A
ATTRIBUTE,"APP_PRE_REGISTRATION,CALL_CLICKS,DRIVING_DIRECTIONS,UNKNOWN,UNSPECIFIED",<td>The list of optimization goal types.</td>,True,campaign.optimization_goal_setting.optimization_goal_types,True,True,None,False,google.ads.googleads.v15.enums.OptimizationGoalTypeEnum.OptimizationGoalType
ATTRIBUTE,BOOLEAN,"<td>If true, disable call conversion tracking. call_conversion_action should not be set if this is true. Optional.</td>",True,extension_feed_item.call_feed_item.call_conversion_tracking_disabled,False,True,None,True,N/A
ATTRIBUTE,BOOLEAN,"<td>Indicates whether call tracking is enabled. By default, call tracking is not enabled.</td>",True,extension_feed_item.call_feed_item.call_tracking_enabled,False,True,None,True,N/A
ATTRIBUTE,INT64,"<td>The phone call duration in seconds after which a conversion should be reported for this conversion action. The value must be between 0 and 10000, inclusive.</td>",True,conversion_action.phone_call_duration_seconds,False,True,None,True,N/A
ATTRIBUTE,BOOLEAN,"<td>If a conversion action's primary_for_goal bit is false, the conversion action is non-biddable for all campaigns regardless of their customer conversion goal or campaign conversion goal. However, custom conversion goals do not respect primary_for_goal, so if a campaign has a custom conversion goal configured with a primary_for_goal = false conversion action, that conversion action is still biddable. By default, primary_for_goal will be true if not set. In V9, primary_for_goal can only be set to false after creation through an 'update' operation because it's not declared as optional.</td>",True,conversion_action.primary_for_goal,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the conversion action. Conversion action resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/conversionActions/{conversion_action_id}</code></td>",True,conversion_action.resource_name,False,True,None,False,N/A
ATTRIBUTE,BOOLEAN,"<td>Output only. Whether the customer has accepted customer data terms. If using cross-account conversion tracking, this value is inherited from the manager. This field is read-only. For more information, see <a href=""https://support.google.com/adspolicy/answer/7475709"">https://support.google.com/adspolicy/answer/7475709</a>.</td>",False,customer.conversion_tracking_setting.accepted_customer_data_terms,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The region location criterion associated with the impression.</td>,True,click_view.area_of_interest.region,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The associated campaign location target, if one exists.</td>",True,click_view.campaign_location_target,False,True,None,False,N/A
ATTRIBUTE,DOUBLE,<td>The modifier for the bid when the criterion matches.</td>,True,campaign_bid_modifier.bid_modifier,False,True,None,True,N/A
ATTRIBUTE,INT64,"<td>ID of the portfolio bidding strategy that this shared campaign budget is aligned with. When a bidding strategy and a campaign budget are aligned, they are attached to the same set of campaigns. After a campaign budget is aligned with a bidding strategy, campaigns that are added to the campaign budget must also use the aligned bidding strategy.</td>",True,campaign_budget.aligned_bidding_strategy_id,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>List of text assets used for the description.</td>,False,ad_group_ad.ad.discovery_video_responsive_ad.descriptions,True,True,None,False,google.ads.googleads.v15.common.AdTextAsset
ATTRIBUTE,DOUBLE,"<td>Output only. Optimization score of the campaign. Optimization score is an estimate of how well a campaign is set to perform. It ranges from 0% (0.0) to 100% (1.0), with 100% indicating that the campaign is performing at full potential. This field is null for unscored campaigns. See ""About optimization score"" at <a href=""https://support.google.com/google-ads/answer/9061546"">https://support.google.com/google-ads/answer/9061546</a>. This field is read-only.</td>",True,campaign.optimization_score,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Uppercase two-letter country code of the advertiser's phone number. This string must not be empty.</td>,True,extension_feed_item.call_feed_item.country_code,False,True,None,True,N/A
ATTRIBUTE,"ENABLED,HIDDEN,REMOVED,UNKNOWN,UNSPECIFIED",<td>The status of this conversion action for conversion event accrual.</td>,True,conversion_action.status,False,True,None,True,google.ads.googleads.v15.enums.ConversionActionStatusEnum.ConversionActionStatus
ATTRIBUTE,MESSAGE,<td>Output only. The snippets used for tracking conversions.</td>,False,conversion_action.tag_snippets,True,True,None,False,google.ads.googleads.v15.common.TagSnippet
ATTRIBUTE,INT64,<td>Output only. The conversion tracking id used for this account. This id doesn't indicate whether the customer uses conversion tracking (conversion_tracking_status does). This field is read-only.</td>,False,customer.conversion_tracking_setting.conversion_tracking_id,False,True,None,False,N/A
ATTRIBUTE,STRING,<td>Output only. The Google Click ID.</td>,True,click_view.gclid,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Output only. The campaign to which this criterion belongs.</td>,True,campaign_bid_modifier.campaign,False,True,None,False,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the criterion to bid modify. This field is ignored for mutates.</td>,True,campaign_bid_modifier.criterion_id,False,True,None,True,N/A
ATTRIBUTE,INT64,"<td>The amount of the budget, in the local currency for the account. Amount is specified in micros, where one million is equivalent to one currency unit. Monthly spend is capped at 30.4 times this amount.</td>",True,campaign_budget.amount_micros,False,True,None,True,N/A
ATTRIBUTE,"ACCELERATED,STANDARD,UNKNOWN,UNSPECIFIED",<td>The delivery method that determines the rate at which the campaign budget is spent. Defaults to STANDARD if unspecified in a create operation.</td>,True,campaign_budget.delivery_method,False,True,None,True,google.ads.googleads.v15.enums.BudgetDeliveryMethodEnum.BudgetDeliveryMethod
ATTRIBUTE,MESSAGE,"<td>List of text assets used for the short headline, for example, the ""Call To Action"" banner.</td>",False,ad_group_ad.ad.discovery_video_responsive_ad.headlines,True,True,None,False,google.ads.googleads.v15.common.AdTextAsset
ATTRIBUTE,"CLICKS,CONVERSIONS,CONVERSION_VALUE,GUEST_STAY,UNKNOWN,UNSPECIFIED",<td>Payment mode for the campaign.</td>,True,campaign.payment_mode,False,True,None,True,google.ads.googleads.v15.enums.PaymentModeEnum.PaymentMode
ATTRIBUTE,STRING,<td>The advertiser's phone number to append to the ad. This string must not be empty.</td>,True,extension_feed_item.call_feed_item.phone_number,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Output only. The event name of a third-party app analytics conversion.</td>,True,conversion_action.third_party_app_analytics_settings.event_name,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Output only. Name of the third-party app analytics provider.</td>,True,conversion_action.third_party_app_analytics_settings.provider_name,False,True,None,True,N/A
ATTRIBUTE,"CONVERSION_TRACKING_MANAGED_BY_ANOTHER_MANAGER,CONVERSION_TRACKING_MANAGED_BY_SELF,CONVERSION_TRACKING_MANAGED_BY_THIS_MANAGER,NOT_CONVERSION_TRACKED,UNKNOWN,UNSPECIFIED","<td>Output only. Conversion tracking status. It indicates whether the customer is using conversion tracking, and who is the conversion tracking owner of this customer. If this customer is using cross-account conversion tracking, the value returned will differ based on the <code translate=""no"" dir=""ltr"">login-customer-id</code> of the request.</td>",True,customer.conversion_tracking_setting.conversion_tracking_status,False,True,None,True,google.ads.googleads.v15.enums.ConversionTrackingStatusEnum.ConversionTrackingStatus
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The associated keyword, if one exists and the click corresponds to the SEARCH channel.</td>",True,click_view.keyword,False,True,None,False,N/A
ATTRIBUTE,"BROAD,EXACT,PHRASE,UNKNOWN,UNSPECIFIED",<td>The match type of the keyword.</td>,True,click_view.keyword_info.match_type,False,True,None,True,google.ads.googleads.v15.enums.KeywordMatchTypeEnum.KeywordMatchType
ATTRIBUTE,"CALLS,UNKNOWN,UNSPECIFIED",<td>The interaction type.</td>,True,campaign_bid_modifier.interaction_type.type,False,True,None,True,google.ads.googleads.v15.enums.InteractionTypeEnum.InteractionType
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the campaign bid modifier. Campaign bid modifier resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/campaignBidModifiers/{campaign_id}~{criterion_id}</code></td>",True,campaign_bid_modifier.resource_name,False,True,None,False,N/A
ATTRIBUTE,BOOLEAN,"<td>Specifies whether the budget is explicitly shared. Defaults to true if unspecified in a create operation. If true, the budget was created with the purpose of sharing across one or more campaigns. If false, the budget was created with the intention of only being used with a single campaign. The budget's name and status will stay in sync with the campaign's name and status. Attempting to share the budget with a second campaign will result in an error. A non-shared budget can become an explicitly shared. The same operation must also assign the budget a name. A shared campaign budget can never become non-shared.</td>",True,campaign_budget.explicitly_shared,False,True,None,True,N/A
ATTRIBUTE,BOOLEAN,<td>Output only. Indicates whether there is a recommended budget for this campaign budget. This field is read-only.</td>,True,campaign_budget.has_recommended_budget,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,"<td>Logo image to be used in the ad. Valid image types are GIF, JPEG, and PNG. The minimum size is 128x128 and the aspect ratio must be 1:1(+-1%).</td>",False,ad_group_ad.ad.discovery_video_responsive_ad.logo_images,True,True,None,False,google.ads.googleads.v15.common.AdImageAsset
ATTRIBUTE,INT64,<td>Maximum bid limit that can be set by the bid strategy. This is an optional field entered by the advertiser and specified in local micros. Note: A zero value is interpreted in the same way as having bid_ceiling undefined.</td>,True,campaign.percent_cpc.cpc_bid_ceiling_micros,False,True,None,True,N/A
ATTRIBUTE,STRING,"<td>The callout text. The length of this string should be between 1 and 25, inclusive.</td>",True,extension_feed_item.callout_feed_item.callout_text,False,True,None,True,N/A
ATTRIBUTE,"AD_CALL,ANDROID_APP_PRE_REGISTRATION,ANDROID_INSTALLS_ALL_OTHER_APPS,CLICK_TO_CALL,FIREBASE_ANDROID_CUSTOM,FIREBASE_ANDROID_FIRST_OPEN,FIREBASE_ANDROID_IN_APP_PURCHASE,FIREBASE_IOS_CUSTOM,FIREBASE_IOS_FIRST_OPEN,FIREBASE_IOS_IN_APP_PURCHASE,FLOODLIGHT_ACTION,FLOODLIGHT_TRANSACTION,GOOGLE_ANALYTICS_4_CUSTOM,GOOGLE_ANALYTICS_4_PURCHASE,GOOGLE_HOSTED,GOOGLE_PLAY_DOWNLOAD,GOOGLE_PLAY_IN_APP_PURCHASE,LEAD_FORM_SUBMIT,SALESFORCE,SEARCH_ADS_360,SMART_CAMPAIGN_AD_CLICKS_TO_CALL,SMART_CAMPAIGN_MAP_CLICKS_TO_CALL,SMART_CAMPAIGN_MAP_DIRECTIONS,SMART_CAMPAIGN_TRACKED_CALLS,STORE_SALES,STORE_SALES_DIRECT_UPLOAD,STORE_VISITS,THIRD_PARTY_APP_ANALYTICS_ANDROID_CUSTOM,THIRD_PARTY_APP_ANALYTICS_ANDROID_FIRST_OPEN,THIRD_PARTY_APP_ANALYTICS_ANDROID_IN_APP_PURCHASE,THIRD_PARTY_APP_ANALYTICS_IOS_CUSTOM,THIRD_PARTY_APP_ANALYTICS_IOS_FIRST_OPEN,THIRD_PARTY_APP_ANALYTICS_IOS_IN_APP_PURCHASE,UNIVERSAL_ANALYTICS_GOAL,UNIVERSAL_ANALYTICS_TRANSACTION,UNKNOWN,UNSPECIFIED,UPLOAD_CALLS,UPLOAD_CLICKS,WEBPAGE,WEBPAGE_CODELESS,WEBSITE_CALL",<td>Immutable. The type of this conversion action.</td>,True,conversion_action.type,False,True,None,True,google.ads.googleads.v15.enums.ConversionActionTypeEnum.ConversionActionType
ATTRIBUTE,INT64,"<td>Output only. The conversion tracking id of the customer's manager. This is set when the customer is opted into cross account conversion tracking, and it overrides conversion_tracking_id. This field can only be managed through the Google Ads UI. This field is read-only.</td>",True,customer.conversion_tracking_setting.cross_account_conversion_tracking_id,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>The text of the keyword (at most 80 characters and 10 words).</td>,True,click_view.keyword_info.text,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the campaign budget. A campaign budget is created using the CampaignBudgetService create operation and is assigned a budget ID. A budget ID can be shared across different campaigns; the system will then allocate the campaign budget among different campaigns to get optimum results.</td>,True,campaign_budget.id,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this image.</td>,True,ad_group_ad.ad.discovery_video_responsive_ad.logo_images.asset,False,False,None,False,N/A
ATTRIBUTE,BOOLEAN,"<td>Adjusts the bid for each auction upward or downward, depending on the likelihood of a conversion. Individual bids may exceed cpc_bid_ceiling_micros, but the average bid amount for a campaign should not.</td>",True,campaign.percent_cpc.enhanced_cpc_enabled,False,True,None,True,N/A
ATTRIBUTE,"MOBILE,UNKNOWN,UNSPECIFIED",<td>The targeted device.</td>,True,extension_feed_item.device,False,True,None,True,google.ads.googleads.v15.enums.FeedItemTargetDeviceEnum.FeedItemTargetDevice
ATTRIBUTE,BOOLEAN,<td>Controls whether the default value and default currency code are used in place of the value and currency code specified in conversion events for this conversion action.</td>,True,conversion_action.value_settings.always_use_default_value,False,True,None,True,N/A
ATTRIBUTE,STRING,"<td>The currency code to use when conversion events for this conversion action are sent with an invalid or missing currency code, or when this conversion action is configured to always use the default value.</td>",True,conversion_action.value_settings.default_currency_code,False,True,None,True,N/A
ATTRIBUTE,BOOLEAN,"<td>Output only. Whether the customer is opted-in for enhanced conversions for leads. If using cross-account conversion tracking, this value is inherited from the manager. This field is read-only.</td>",False,customer.conversion_tracking_setting.enhanced_conversions_for_leads_enabled,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The city location criterion associated with the impression.</td>,True,click_view.location_of_presence.city,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The country location criterion associated with the impression.</td>,True,click_view.location_of_presence.country,False,True,None,False,N/A
ATTRIBUTE,STRING,"<td>The name of the campaign budget. When creating a campaign budget through CampaignBudgetService, every explicitly shared campaign budget must have a non-null, non-empty name. Campaign budgets that are not explicitly shared derive their name from the attached campaign's name. The length of this string must be between 1 and 255, inclusive, in UTF-8 bytes, (trimmed).</td>",True,campaign_budget.name,False,True,None,True,N/A
ATTRIBUTE,"CUSTOM_PERIOD,DAILY,UNKNOWN,UNSPECIFIED",<td>Immutable. Period over which to spend the budget. Defaults to DAILY if not specified.</td>,True,campaign_budget.period,False,True,None,True,google.ads.googleads.v15.enums.BudgetPeriodEnum.BudgetPeriod
ATTRIBUTE,MESSAGE,<td>List of text assets used for the long headline.</td>,False,ad_group_ad.ad.discovery_video_responsive_ad.long_headlines,True,True,None,False,google.ads.googleads.v15.common.AdTextAsset
ATTRIBUTE,RESOURCE_NAME,<td>Output only. Indicates which Performance Max campaign the campaign is upgraded to.</td>,True,campaign.performance_max_upgrade.performance_max_campaign,False,True,None,True,N/A
ATTRIBUTE,DATE,"<td>End time in which this feed item is no longer effective and will stop serving. The time is in the customer's time zone. The format is ""YYYY-MM-DD HH:MM:SS"". Examples: ""2018-03-05 09:15:00"" or ""2018-02-01 14:34:30""</td>",True,extension_feed_item.end_date_time,False,True,None,True,N/A
ATTRIBUTE,DOUBLE,"<td>The value to use when conversion events for this conversion action are sent with an invalid, disallowed or missing value, or when this conversion action is configured to always use the default value.</td>",True,conversion_action.value_settings.default_value,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>The maximum number of days which may elapse between an impression and a conversion without an interaction.</td>,True,conversion_action.view_through_lookback_window_days,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Output only. The resource name of the customer where conversions are created and managed. This field is read-only.</td>,False,customer.conversion_tracking_setting.google_ads_conversion_customer,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The metro location criterion associated with the impression.</td>,True,click_view.location_of_presence.metro,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The most specific location criterion associated with the impression.</td>,True,click_view.location_of_presence.most_specific,False,True,None,False,N/A
ATTRIBUTE,INT64,"<td>Output only. The recommended budget amount. If no recommendation is available, this will be set to the budget amount. Amount is specified in micros, where one million is equivalent to one currency unit. This field is read-only.</td>",True,campaign_budget.recommended_budget_amount_micros,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Output only. The estimated change in weekly clicks if the recommended budget is applied. This field is read-only.</td>,True,campaign_budget.recommended_budget_estimated_change_weekly_clicks,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>List of YouTube video assets used for the ad.</td>,False,ad_group_ad.ad.discovery_video_responsive_ad.videos,True,True,None,False,google.ads.googleads.v15.common.AdVideoAsset
ATTRIBUTE,RESOURCE_NAME,<td>Output only. Indicates legacy campaign upgraded to Performance Max.</td>,True,campaign.performance_max_upgrade.pre_upgrade_campaign,False,True,None,True,N/A
ATTRIBUTE,"AFFILIATE_LOCATION,APP,CALL,CALLOUT,HOTEL_CALLOUT,IMAGE,LOCATION,MESSAGE,NONE,PRICE,PROMOTION,SITELINK,STRUCTURED_SNIPPET,UNKNOWN,UNSPECIFIED",<td>Output only. The extension type of the extension feed item. This field is read-only.</td>,True,extension_feed_item.extension_type,False,True,None,True,google.ads.googleads.v15.enums.ExtensionTypeEnum.ExtensionType
ATTRIBUTE,STRING,<td>Immutable. The currency in which the account operates. A subset of the currency codes from the ISO 4217 standard is supported.</td>,True,customer.currency_code,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The region location criterion associated with the impression.</td>,True,click_view.location_of_presence.region,False,True,None,False,N/A
ATTRIBUTE,INT64,<td>Output only. Page number in search results where the ad was shown.</td>,False,click_view.page_number,False,True,None,False,N/A
ATTRIBUTE,INT64,<td>Output only. The estimated change in weekly cost in micros if the recommended budget is applied. One million is equivalent to one currency unit. This field is read-only.</td>,True,campaign_budget.recommended_budget_estimated_change_weekly_cost_micros,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Output only. The estimated change in weekly interactions if the recommended budget is applied. This field is read-only.</td>,True,campaign_budget.recommended_budget_estimated_change_weekly_interactions,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this video.</td>,True,ad_group_ad.ad.discovery_video_responsive_ad.videos.asset,False,False,None,False,N/A
